,epoch,elapsed_time,MSE_f_train,MSE_f,RMSE_u,lr,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,trial_id,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,warmup_time,config/L,config/N,config/activation,config/batch_size,config/lr,config/lr_scheduler,config/num_points,logdir,should_checkpoint
419,4.0,10.738275051116943,965.68636125,1022.948769,0.163000753529685,0.1044,3.762608766555786,False,,,4,a4e80f49,a6d407c443ee420d9564ce566a3ec65a,2023-06-15_22-34-46,1686857686,13.759925365447998,64306,ds28,192.168.3.128,7.366700887680054,0,2,0.0051391124725341,1,384,ELU,4416,0.1044,None,1000000,"/net/110-33034-1913.cc.spbu.ru/home/st082196/cuda-helm/ray_results/ndims=5,BOHB/trainable_a4e80f49_420_L=1,N=384,activation=ELU,batch_size=4416,lr=0.1044,lr_scheduler=None,num_points=1000000_2023-06-15_22-01-57",True
420,8.0,3.6925418376922607,1209.4651328125,1203.8893,0.176747586893446,0.0611,0.8391494750976562,False,,,8,81682277,a6d407c443ee420d9564ce566a3ec65a,2023-06-15_22-29-03,1686857343,6.211501836776733,64306,ds28,192.168.3.128,4.0220136642456055,0,4,0.0051391124725341,1,96,ELU,896,0.06110000000000001,ReduceLROnPlateau-0.1-10,10000,"/net/110-33034-1913.cc.spbu.ru/home/st082196/cuda-helm/ray_results/ndims=5,BOHB/trainable_81682277_421_L=1,N=96,activation=ELU,batch_size=896,lr=0.0611,lr_scheduler=ReduceLROnPlateau-0_1-10,num_points=10000_2023-06-15_22-02-01",
421,2.0,1.2446517944335938,1205.386601875,1217.69137,0.177682732882104,0.0007,0.8829736709594727,False,,,2,25627228,a6d407c443ee420d9564ce566a3ec65a,2023-06-15_22-02-06,1686855726,1.6291813850402832,64306,ds28,192.168.3.128,1.6291813850402832,0,2,0.0051391124725341,2,224,ELU,2112,0.0007000000000000001,None,100000,"/net/110-33034-1913.cc.spbu.ru/home/st082196/cuda-helm/ray_results/ndims=5,BOHB/trainable_25627228_422_L=2,N=224,activation=ELU,batch_size=2112,lr=0.0007,lr_scheduler=None,num_points=100000_2023-06-15_22-02-04",
422,4.0,10.00473928451538,1033.141475375,1023.904747,0.1638655191642576,0.0801,3.542665243148804,False,,,4,103118f6,a6d407c443ee420d9564ce566a3ec65a,2023-06-15_22-34-55,1686857695,12.468649625778198,64306,ds28,192.168.3.128,6.872076749801636,0,2,0.0051391124725341,1,224,ELU,2816,0.0801,ReduceLROnPlateau-0.1-10,1000000,"/net/110-33034-1913.cc.spbu.ru/home/st082196/cuda-helm/ray_results/ndims=5,BOHB/trainable_103118f6_423_L=1,N=224,activation=ELU,batch_size=2816,lr=0.0801,lr_scheduler=ReduceLROnPlateau-0_1-10,num_points=1000000_2023-06-15_22-02-06",True
423,5.0,3.6516168117523193,1209.3217765625,1203.8524,0.1766760385774536,0.00965,1.9675965309143064,False,,,5,4f39a1d4,a6d407c443ee420d9564ce566a3ec65a,2023-06-15_22-29-14,1686857354,6.0474042892456055,64306,ds28,192.168.3.128,4.46568751335144,0,3,0.0051391124725341,1,1504,sin,128,0.0193,ReduceLROnPlateau-0.5-2,10000,"/net/110-33034-1913.cc.spbu.ru/home/st082196/cuda-helm/ray_results/ndims=5,BOHB/trainable_4f39a1d4_424_L=1,N=1504,activation=sin,batch_size=128,lr=0.0193,lr_scheduler=ReduceLROnPlateau-0_5-2,num_points=10000_2023-06-15_22-02-10",
424,1.0,4.072076797485352,1211.424769,1289.352766,0.177007727244181,0.0297,4.798577785491943,False,,,1,d73026ce,a6d407c443ee420d9564ce566a3ec65a,2023-06-15_22-02-17,1686855737,4.798577785491943,64306,ds28,192.168.3.128,4.798577785491943,0,1,0.0051391124725341,3,320,sin,10016,0.0297,ReduceLROnPlateau-0.1-10,1000000,"/net/110-33034-1913.cc.spbu.ru/home/st082196/cuda-helm/ray_results/ndims=5,BOHB/trainable_d73026ce_425_L=3,N=320,activation=sin,batch_size=10016,lr=0.0297,lr_scheduler=ReduceLROnPlateau-0_1-10,num_points=100000_2023-06-15_22-02-13",True
425,2.0,1.049405813217163,1205.38756,1217.6899,0.1776824658056758,0.029,0.8574652671813965,False,,,2,7cf52a54,a6d407c443ee420d9564ce566a3ec65a,2023-06-15_22-02-20,1686855740,1.4415369033813477,64306,ds28,192.168.3.128,1.4415369033813477,0,2,0.0051391124725341,1,768,atan,5600,0.029,ReduceLROnPlateau-0.1-10,100000,"/net/110-33034-1913.cc.spbu.ru/home/st082196/cuda-helm/ray_results/ndims=5,BOHB/trainable_7cf52a54_426_L=1,N=768,activation=atan,batch_size=5600,lr=0.0290,lr_scheduler=ReduceLROnPlateau-0_1-10,num_points=100000_2023-06-15_22-02-18",
426,4.0,1.2820813655853271,1209.3135,1203.8838,0.1766862726428674,0.167,1.491072416305542,False,,,4,c3b27949,a6d407c443ee420d9564ce566a3ec65a,2023-06-15_22-02-23,1686855743,2.40409517288208,64306,ds28,192.168.3.128,2.40409517288208,0,4,0.0051391124725341,1,64,ELU,1120,0.167,ReduceLROnPlateau-0.1-10,10000,"/net/110-33034-1913.cc.spbu.ru/home/st082196/cuda-helm/ray_results/ndims=5,BOHB/trainable_c3b27949_427_L=1,N=64,activation=ELU,batch_size=1120,lr=0.1670,lr_scheduler=ReduceLROnPlateau-0_1-10,num_points=10000_2023-06-15_22-02-21",
427,1.0,2.240471124649048,6736532850309109.0,2.376358369484602e+17,0.1769966033782057,0.3863,2.73006272315979,False,,,1,7c0aa5f9,a6d407c443ee420d9564ce566a3ec65a,2023-06-15_22-02-27,1686855747,2.73006272315979,64306,ds28,192.168.3.128,2.73006272315979,0,1,0.0051391124725341,4,128,sin,10816,0.38630000000000003,ReduceLROnPlateau-0.5-2,1000000,"/net/110-33034-1913.cc.spbu.ru/home/st082196/cuda-helm/ray_results/ndims=5,BOHB/trainable_7c0aa5f9_428_L=4,N=128,activation=sin,batch_size=10816,lr=0.3863,lr_scheduler=ReduceLROnPlateau-0_5-2,num_points=1000000_2023-06-15_22-02-24",True
428,1.0,17.283958435058594,1205.355812859375,1208.299559,0.1769959520642185,0.0006,17.73630142211914,False,,,1,52869636,a6d407c443ee420d9564ce566a3ec65a,2023-06-15_22-02-45,1686855765,17.73630142211914,64306,ds28,192.168.3.128,17.73630142211914,0,1,0.0051391124725341,3,96,atan,448,0.0006000000000000001,ExponentialLR-0.95,1000000,"/net/110-33034-1913.cc.spbu.ru/home/st082196/cuda-helm/ray_results/ndims=5,BOHB/trainable_52869636_429_L=3,N=96,activation=atan,batch_size=448,lr=0.0006,lr_scheduler=ExponentialLR-0_95,num_points=1000000_2023-06-15_22-02-27",True
429,2.0,3.0950253009796143,1164.125563375,1130.049626,0.170913499693387,0.0471,2.6890039443969727,False,,,2,87cb0515,a6d407c443ee420d9564ce566a3ec65a,2023-06-15_22-29-19,1686857359,4.725459814071655,64306,ds28,192.168.3.128,2.6890039443969727,0,1,0.0051391124725341,1,192,ELU,6752,0.0471,ReduceLROnPlateau-0.1-10,1000000,"/net/110-33034-1913.cc.spbu.ru/home/st082196/cuda-helm/ray_results/ndims=5,BOHB/trainable_87cb0515_430_L=1,N=192,activation=ELU,batch_size=6752,lr=0.0471,lr_scheduler=ReduceLROnPlateau-0_1-10,num_points=1000000_2023-06-15_22-02-46",True
430,3.0,1.1392450332641602,1205.3116775,1217.3826,0.1776748689877784,0.2039649999999999,0.8549590110778809,False,,,3,565f3718,a6d407c443ee420d9564ce566a3ec65a,2023-06-15_22-02-50,1686855770,1.661818504333496,64306,ds28,192.168.3.128,1.661818504333496,0,3,0.0051391124725341,1,288,ELU,3168,0.226,ExponentialLR-0.95,100000,"/net/110-33034-1913.cc.spbu.ru/home/st082196/cuda-helm/ray_results/ndims=5,BOHB/trainable_565f3718_431_L=1,N=288,activation=ELU,batch_size=3168,lr=0.2260,lr_scheduler=ExponentialLR-0_95,num_points=100000_2023-06-15_22-02-49",
431,2.0,3.080361843109131,1135.9943593125,1077.124038,0.1686466103089569,0.1052,2.774827480316162,False,,,2,c0e4e833,a6d407c443ee420d9564ce566a3ec65a,2023-06-15_22-29-24,1686857364,5.029153108596802,64306,ds28,192.168.3.128,2.774827480316162,0,1,0.0051391124725341,1,192,ELU,8128,0.1052,ReduceLROnPlateau-0.1-10,1000000,"/net/110-33034-1913.cc.spbu.ru/home/st082196/cuda-helm/ray_results/ndims=5,BOHB/trainable_c0e4e833_432_L=1,N=192,activation=ELU,batch_size=8128,lr=0.1052,lr_scheduler=ReduceLROnPlateau-0_1-10,num_points=1000000_2023-06-15_22-02-51",True
432,8.0,3.003843069076538,1209.3265625,1203.8408,0.1766692500855235,0.00285,1.9725682735443115,False,,,8,a4db19a5,a6d407c443ee420d9564ce566a3ec65a,2023-06-15_22-29-28,1686857368,5.5467848777771,64306,ds28,192.168.3.128,3.35958194732666,0,4,0.0051391124725341,1,608,atan,9344,0.0114,ReduceLROnPlateau-0.5-2,10000,"/net/110-33034-1913.cc.spbu.ru/home/st082196/cuda-helm/ray_results/ndims=5,BOHB/trainable_a4db19a5_433_L=1,N=608,activation=atan,batch_size=9344,lr=0.0114,lr_scheduler=ReduceLROnPlateau-0_5-2,num_points=10000_2023-06-15_22-02-54",
433,10.0,27.88846755027771,904.115479,944.924934,0.1528468422835255,0.0622056167398189,3.53709077835083,False,,,10,965e2269,a6d407c443ee420d9564ce566a3ec65a,2023-06-15_22-39-34,1686857974,34.71723198890686,64306,ds28,192.168.3.128,21.388893365859985,0,6,0.0051391124725341,1,448,ELU,9696,0.09870000000000001,ExponentialLR-0.95,1000000,"/net/110-33034-1913.cc.spbu.ru/home/st082196/cuda-helm/ray_results/ndims=5,BOHB/trainable_965e2269_434_L=1,N=448,activation=ELU,batch_size=9696,lr=0.0987,lr_scheduler=ExponentialLR-0_95,num_points=1000000_2023-06-15_22-02-57",True
434,3.0,1.0896811485290527,1205.3814,1217.6794,0.1776817264054959,0.0598,1.025137186050415,False,,,3,dea12931,a6d407c443ee420d9564ce566a3ec65a,2023-06-15_22-03-03,1686855783,1.7213737964630127,64306,ds28,192.168.3.128,1.7213737964630127,0,3,0.0051391124725341,1,96,ELU,12832,0.059800000000000006,ReduceLROnPlateau-0.1-10,100000,"/net/110-33034-1913.cc.spbu.ru/home/st082196/cuda-helm/ray_results/ndims=5,BOHB/trainable_dea12931_435_L=1,N=96,activation=ELU,batch_size=12832,lr=0.0598,lr_scheduler=ReduceLROnPlateau-0_1-10,num_points=100000_2023-06-15_22-03-01",
435,2.0,1.0513782501220703,1205.391695,1217.6896,0.1776822597014053,0.169005,1.424159049987793,False,,,2,f4dc2c22,a6d407c443ee420d9564ce566a3ec65a,2023-06-15_22-03-06,1686855786,1.701951265335083,64306,ds28,192.168.3.128,1.701951265335083,0,2,0.0051391124725341,1,96,ELU,6944,0.1779,ExponentialLR-0.95,100000,"/net/110-33034-1913.cc.spbu.ru/home/st082196/cuda-helm/ray_results/ndims=5,BOHB/trainable_f4dc2c22_436_L=1,N=96,activation=ELU,batch_size=6944,lr=0.1779,lr_scheduler=ExponentialLR-0_95,num_points=100000_2023-06-15_22-03-04",
436,1.0,3.2520155906677246,1195.35825675,1158.796747,0.1737252761924262,0.0554,3.794386625289917,False,,,1,61ae2bd9,a6d407c443ee420d9564ce566a3ec65a,2023-06-15_22-03-10,1686855790,3.794386625289917,64306,ds28,192.168.3.128,3.794386625289917,0,1,0.0051391124725341,1,96,ELU,1664,0.055400000000000005,ReduceLROnPlateau-0.1-10,1000000,"/net/110-33034-1913.cc.spbu.ru/home/st082196/cuda-helm/ray_results/ndims=5,BOHB/trainable_61ae2bd9_437_L=1,N=96,activation=ELU,batch_size=1664,lr=0.0554,lr_scheduler=ReduceLROnPlateau-0_1-10,num_points=1000000_2023-06-15_22-03-06",True
437,3.0,1.0473012924194336,1209.3036716796876,1203.8789,0.1766820495434082,0.0024,1.2013449668884275,False,,,3,d0e96587,a6d407c443ee420d9564ce566a3ec65a,2023-06-15_22-03-13,1686855793,1.942291021347046,64306,ds28,192.168.3.128,1.942291021347046,0,3,0.0051391124725341,2,288,atan,832,0.0024,ReduceLROnPlateau-0.1-10,10000,"/net/110-33034-1913.cc.spbu.ru/home/st082196/cuda-helm/ray_results/ndims=5,BOHB/trainable_d0e96587_438_L=2,N=288,activation=atan,batch_size=832,lr=0.0024,lr_scheduler=ReduceLROnPlateau-0_1-10,num_points=10000_2023-06-15_22-03-11",
438,3.0,4.88677453994751,1061.28479,1067.818517,0.1654336155636068,0.1109,2.392234563827514,False,,,3,254cabf8,a6d407c443ee420d9564ce566a3ec65a,2023-06-15_22-29-41,1686857381,7.29235577583313,64306,ds28,192.168.3.128,5.130732297897339,0,2,0.0051391124725341,1,96,ELU,5568,0.11090000000000001,None,1000000,"/net/110-33034-1913.cc.spbu.ru/home/st082196/cuda-helm/ray_results/ndims=5,BOHB/trainable_254cabf8_439_L=1,N=96,activation=ELU,batch_size=5568,lr=0.1109,lr_scheduler=None,num_points=1000000_2023-06-15_22-03-14",True
439,1.0,28.980776071548465,1205.3578938125,1208.299477,0.1769959303393427,0.0007,30.05383443832397,False,,,1,5169ffd1,a6d407c443ee420d9564ce566a3ec65a,2023-06-15_22-03-47,1686855827,30.05383443832397,64306,ds28,192.168.3.128,30.05383443832397,0,1,0.0051391124725341,2,1312,sigmoid,256,0.0007000000000000001,None,1000000,"/net/110-33034-1913.cc.spbu.ru/home/st082196/cuda-helm/ray_results/ndims=5,BOHB/trainable_5169ffd1_440_L=2,N=1312,activation=sigmoid,batch_size=256,lr=0.0007,lr_scheduler=None,num_points=1000000_2023-06-15_22-03-17",True
440,5.0,10.783721685409546,946.572708625,998.489881,0.1551411949144941,0.0661379075,3.0825018882751465,False,,,5,a2d7d37a,a6d407c443ee420d9564ce566a3ec65a,2023-06-15_22-35-14,1686857714,14.778955459594728,64306,ds28,192.168.3.128,9.287030696868896,0,3,0.0051391124725341,1,224,ELU,5280,0.08120000000000001,ExponentialLR-0.95,1000000,"/net/110-33034-1913.cc.spbu.ru/home/st082196/cuda-helm/ray_results/ndims=5,BOHB/trainable_a2d7d37a_441_L=1,N=224,activation=ELU,batch_size=5280,lr=0.0812,lr_scheduler=ExponentialLR-0_95,num_points=1000000_2023-06-15_22-03-48",True
441,2.0,1.1783137321472168,1205.38772875,1217.69196,0.1776828694258463,0.0086,0.804124116897583,False,,,2,d0ba1c61,a6d407c443ee420d9564ce566a3ec65a,2023-06-15_22-03-53,1686855833,1.544686794281006,64306,ds28,192.168.3.128,1.544686794281006,0,2,0.0051391124725341,2,192,sin,1984,0.0086,ReduceLROnPlateau-0.5-2,100000,"/net/110-33034-1913.cc.spbu.ru/home/st082196/cuda-helm/ray_results/ndims=5,BOHB/trainable_d0ba1c61_442_L=2,N=192,activation=sin,batch_size=1984,lr=0.0086,lr_scheduler=ReduceLROnPlateau-0_5-2,num_points=100000_2023-06-15_22-03-51",
442,3.0,1.133798599243164,1205.38048,1217.6728,0.1776812721151253,0.03817575,0.7305281162261963,False,,,3,c8294107,a6d407c443ee420d9564ce566a3ec65a,2023-06-15_22-03-55,1686855835,1.6562278270721436,64306,ds28,192.168.3.128,1.6562278270721436,0,3,0.0051391124725341,1,96,ELU,3264,0.042300000000000004,ExponentialLR-0.95,100000,"/net/110-33034-1913.cc.spbu.ru/home/st082196/cuda-helm/ray_results/ndims=5,BOHB/trainable_c8294107_443_L=1,N=96,activation=ELU,batch_size=3264,lr=0.0423,lr_scheduler=ExponentialLR-0_95,num_points=100000_2023-06-15_22-03-54",
443,2.0,5.441023349761963,1162.5074925,1100.629295,0.1695341857824721,0.079895,3.646707773208618,False,,,2,cb38f67f,a6d407c443ee420d9564ce566a3ec65a,2023-06-15_22-29-51,1686857391,6.890476226806641,64306,ds28,192.168.3.128,3.646707773208618,0,1,0.0051391124725341,1,608,ELU,15136,0.08410000000000001,ExponentialLR-0.95,1000000,"/net/110-33034-1913.cc.spbu.ru/home/st082196/cuda-helm/ray_results/ndims=5,BOHB/trainable_cb38f67f_444_L=1,N=608,activation=ELU,batch_size=15136,lr=0.0841,lr_scheduler=ExponentialLR-0_95,num_points=1000000_2023-06-15_22-03-56",True
444,1.0,8.070741176605225,1205.381954078125,1208.154729,0.1769872597457362,0.1257,8.779699563980103,False,,,1,2ebd90d1,a6d407c443ee420d9564ce566a3ec65a,2023-06-15_22-04-09,1686855849,8.779699563980103,64306,ds28,192.168.3.128,8.779699563980103,0,1,0.0051391124725341,1,96,ELU,576,0.1257,None,1000000,"/net/110-33034-1913.cc.spbu.ru/home/st082196/cuda-helm/ray_results/ndims=5,BOHB/trainable_2ebd90d1_445_L=1,N=96,activation=ELU,batch_size=576,lr=0.1257,lr_scheduler=None,num_points=1000000_2023-06-15_22-04-00",True
445,1.0,6.988734483718872,1205.361702703125,1208.299663,0.1769959915483114,0.0873,7.493399381637573,False,,,1,1f64f895,a6d407c443ee420d9564ce566a3ec65a,2023-06-15_22-04-17,1686855857,7.493399381637573,64306,ds28,192.168.3.128,7.493399381637573,0,1,0.0051391124725341,1,64,ELU,672,0.0873,ReduceLROnPlateau-0.1-10,1000000,"/net/110-33034-1913.cc.spbu.ru/home/st082196/cuda-helm/ray_results/ndims=5,BOHB/trainable_1f64f895_446_L=1,N=64,activation=ELU,batch_size=672,lr=0.0873,lr_scheduler=ReduceLROnPlateau-0_1-10,num_points=1000000_2023-06-15_22-04-10",True
446,3.0,1.0724589824676514,1205.393305,1217.69817,0.1776897110776298,0.1227399999999999,1.2330238819122314,False,,,3,faa2d909,a6d407c443ee420d9564ce566a3ec65a,2023-06-15_22-04-20,1686855860,1.8338351249694824,64306,ds28,192.168.3.128,1.8338351249694824,0,3,0.0051391124725341,1,160,ELU,12224,0.13599999999999998,ExponentialLR-0.95,100000,"/net/110-33034-1913.cc.spbu.ru/home/st082196/cuda-helm/ray_results/ndims=5,BOHB/trainable_faa2d909_447_L=1,N=160,activation=ELU,batch_size=12224,lr=0.1360,lr_scheduler=ExponentialLR-0_95,num_points=100000_2023-06-15_22-04-18",
447,3.0,1.1273155212402344,1205.38788,1217.69001,0.1776826521580812,0.1628109999999999,0.8559637069702148,False,,,3,28aa7ce6,a6d407c443ee420d9564ce566a3ec65a,2023-06-15_22-04-24,1686855864,1.6699910163879397,64306,ds28,192.168.3.128,1.6699910163879397,0,3,0.0051391124725341,1,224,ELU,27840,0.1804,ExponentialLR-0.95,100000,"/net/110-33034-1913.cc.spbu.ru/home/st082196/cuda-helm/ray_results/ndims=5,BOHB/trainable_28aa7ce6_448_L=1,N=224,activation=ELU,batch_size=27840,lr=0.1804,lr_scheduler=ExponentialLR-0_95,num_points=100000_2023-06-15_22-04-22",
448,3.0,4.34998083114624,1089.1694145,1052.140232,0.1639447420115312,0.0716,2.5139667987823486,False,,,3,bb99066e,a6d407c443ee420d9564ce566a3ec65a,2023-06-15_22-29-58,1686857398,6.457762241363525,64306,ds28,192.168.3.128,4.774876594543457,0,2,0.0051391124725341,1,96,ELU,7008,0.07160000000000001,ReduceLROnPlateau-0.1-10,1000000,"/net/110-33034-1913.cc.spbu.ru/home/st082196/cuda-helm/ray_results/ndims=5,BOHB/trainable_bb99066e_449_L=1,N=96,activation=ELU,batch_size=7008,lr=0.0716,lr_scheduler=ReduceLROnPlateau-0_1-10,num_points=1000000_2023-06-15_22-04-25",True
449,8.0,3.431297779083252,1209.259,1203.8378,0.1766873089708686,0.0758394303557812,2.2902402877807617,False,,,8,52f31bdc,a6d407c443ee420d9564ce566a3ec65a,2023-06-15_22-30-05,1686857405,7.586345672607422,64306,ds28,192.168.3.128,5.193511247634888,0,4,0.0051391124725341,1,224,ELU,18816,0.1086,ExponentialLR-0.95,10000,"/net/110-33034-1913.cc.spbu.ru/home/st082196/cuda-helm/ray_results/ndims=5,BOHB/trainable_52f31bdc_450_L=1,N=224,activation=ELU,batch_size=18816,lr=0.1086,lr_scheduler=ExponentialLR-0_95,num_points=10000_2023-06-15_22-04-27",
450,5.0,11.704913854599,1067.3905465,1070.003391,0.1663193382741031,0.1014060281249999,3.3720076084136963,False,,,5,a3a7d66c,a6d407c443ee420d9564ce566a3ec65a,2023-06-15_22-35-26,1686857726,15.386626720428469,64306,ds28,192.168.3.128,9.812143325805664,0,3,0.0051391124725341,1,224,ELU,4128,0.12450000000000001,ExponentialLR-0.95,1000000,"/net/110-33034-1913.cc.spbu.ru/home/st082196/cuda-helm/ray_results/ndims=5,BOHB/trainable_a3a7d66c_451_L=1,N=224,activation=ELU,batch_size=4128,lr=0.1245,lr_scheduler=ExponentialLR-0_95,num_points=1000000_2023-06-15_22-04-31",True
451,4.0,1.2934339046478271,1209.3077,1203.8622,0.1766721607049737,0.0053,1.4322099685668943,False,,,4,6204272b,a6d407c443ee420d9564ce566a3ec65a,2023-06-15_22-04-37,1686855877,2.436626672744751,64306,ds28,192.168.3.128,2.436626672744751,0,4,0.0051391124725341,1,224,tanh,10944,0.005300000000000001,None,10000,"/net/110-33034-1913.cc.spbu.ru/home/st082196/cuda-helm/ray_results/ndims=5,BOHB/trainable_6204272b_452_L=1,N=224,activation=tanh,batch_size=10944,lr=0.0053,lr_scheduler=None,num_points=10000_2023-06-15_22-04-34",
452,1.0,7.070508718490601,1205.88765446875,1208.526505,0.1772548793879753,0.8825000000000001,7.62210750579834,False,,,1,b6aaff22,a6d407c443ee420d9564ce566a3ec65a,2023-06-15_22-04-45,1686855885,7.62210750579834,64306,ds28,192.168.3.128,7.62210750579834,0,1,0.0051391124725341,2,288,atan,1088,0.8825000000000001,ReduceLROnPlateau-0.1-10,1000000,"/net/110-33034-1913.cc.spbu.ru/home/st082196/cuda-helm/ray_results/ndims=5,BOHB/trainable_b6aaff22_453_L=2,N=288,activation=atan,batch_size=1088,lr=0.8825,lr_scheduler=ReduceLROnPlateau-0_1-10,num_points=100000_2023-06-15_22-04-38",True
453,1.0,4.418135404586792,1205.337669625,1208.12495,0.1769857010750014,0.0666,5.003718137741089,False,,,1,bc999ae8,a6d407c443ee420d9564ce566a3ec65a,2023-06-15_22-04-51,1686855891,5.003718137741089,64306,ds28,192.168.3.128,5.003718137741089,0,1,0.0051391124725341,1,864,atan,31232,0.0666,None,1000000,"/net/110-33034-1913.cc.spbu.ru/home/st082196/cuda-helm/ray_results/ndims=5,BOHB/trainable_bc999ae8_454_L=1,N=864,activation=atan,batch_size=31232,lr=0.0666,lr_scheduler=None,num_points=1000000_2023-06-15_22-04-46",True
454,2.0,1.3254096508026123,1205.38697,1217.68911,0.17768260320839,0.0879699999999999,1.8306925296783447,False,,,2,8038d2b9,a6d407c443ee420d9564ce566a3ec65a,2023-06-15_22-04-54,1686855894,2.097027063369751,64306,ds28,192.168.3.128,2.097027063369751,0,2,0.0051391124725341,1,128,ELU,18528,0.0926,ExponentialLR-0.95,100000,"/net/110-33034-1913.cc.spbu.ru/home/st082196/cuda-helm/ray_results/ndims=5,BOHB/trainable_8038d2b9_455_L=1,N=128,activation=ELU,batch_size=18528,lr=0.0926,lr_scheduler=ExponentialLR-0_95,num_points=100000_2023-06-15_22-04-52",
455,3.0,1.1100106239318848,1205.37243,1217.63805,0.1776784089426583,0.047652,0.790574312210083,False,,,3,c4c131e5,a6d407c443ee420d9564ce566a3ec65a,2023-06-15_22-04-57,1686855897,1.6972804069519043,64306,ds28,192.168.3.128,1.6972804069519043,0,3,0.0051391124725341,1,352,ELU,5376,0.05280000000000001,ExponentialLR-0.95,100000,"/net/110-33034-1913.cc.spbu.ru/home/st082196/cuda-helm/ray_results/ndims=5,BOHB/trainable_c4c131e5_456_L=1,N=352,activation=ELU,batch_size=5376,lr=0.0528,lr_scheduler=ExponentialLR-0_95,num_points=100000_2023-06-15_22-04-55",
456,3.0,1.278547763824463,1209.4344,1203.8812,0.1767018255600377,0.2984567499999999,1.608591079711914,False,,,3,6462ca8b,a6d407c443ee420d9564ce566a3ec65a,2023-06-15_22-05-00,1686855900,2.273930311203003,64306,ds28,192.168.3.128,2.273930311203003,0,3,0.0051391124725341,1,128,ELU,13568,0.3307,ExponentialLR-0.95,10000,"/net/110-33034-1913.cc.spbu.ru/home/st082196/cuda-helm/ray_results/ndims=5,BOHB/trainable_6462ca8b_457_L=1,N=128,activation=ELU,batch_size=13568,lr=0.3307,lr_scheduler=ExponentialLR-0_95,num_points=10000_2023-06-15_22-04-58",
457,6.0,10.582823514938354,1063.171154,1050.653155,0.1622658689288609,0.0956,2.5500879287719727,False,,,6,4e5a7bc5,a6d407c443ee420d9564ce566a3ec65a,2023-06-15_22-35-35,1686857735,14.680542945861816,64306,ds28,192.168.3.128,7.608374357223511,0,3,0.0051391124725341,1,192,ELU,11008,0.0956,ReduceLROnPlateau-0.1-10,1000000,"/net/110-33034-1913.cc.spbu.ru/home/st082196/cuda-helm/ray_results/ndims=5,BOHB/trainable_4e5a7bc5_458_L=1,N=192,activation=ELU,batch_size=11008,lr=0.0956,lr_scheduler=ReduceLROnPlateau-0_1-10,num_points=100000_2023-06-15_22-05-01",True
458,1.0,1.2389798164367676,1205.116867,1206.722141,0.1768931054220305,0.0388,1.8724603652954104,False,,,1,f549ec90,a6d407c443ee420d9564ce566a3ec65a,2023-06-15_22-05-06,1686855906,1.8724603652954104,64306,ds28,192.168.3.128,1.8724603652954104,0,1,0.0051391124725341,1,64,ELU,8864,0.03880000000000001,None,1000000,"/net/110-33034-1913.cc.spbu.ru/home/st082196/cuda-helm/ray_results/ndims=5,BOHB/trainable_f549ec90_459_L=1,N=64,activation=ELU,batch_size=8864,lr=0.0388,lr_scheduler=None,num_points=1000000_2023-06-15_22-05-04",True
459,1.0,2.197831153869629,1205.181854,1206.747117,0.176885105494087,0.2008,2.7502613067626958,False,,,1,a806afbb,a6d407c443ee420d9564ce566a3ec65a,2023-06-15_22-05-09,1686855909,2.7502613067626958,64306,ds28,192.168.3.128,2.7502613067626958,0,1,0.0051391124725341,1,480,ELU,29504,0.2008,ExponentialLR-0.95,1000000,"/net/110-33034-1913.cc.spbu.ru/home/st082196/cuda-helm/ray_results/ndims=5,BOHB/trainable_a806afbb_460_L=1,N=480,activation=ELU,batch_size=29504,lr=0.2008,lr_scheduler=ExponentialLR-0_95,num_points=1000000_2023-06-15_22-05-07",True
460,3.0,1.2017104625701904,1205.393476875,1217.71533,0.1777032501936712,0.0604,1.402503252029419,False,,,3,d9284ae3,a6d407c443ee420d9564ce566a3ec65a,2023-06-15_22-05-12,1686855912,2.1461243629455566,64306,ds28,192.168.3.128,2.1461243629455566,0,3,0.0051391124725341,1,96,ELU,11072,0.0604,ReduceLROnPlateau-0.5-2,100000,"/net/110-33034-1913.cc.spbu.ru/home/st082196/cuda-helm/ray_results/ndims=5,BOHB/trainable_d9284ae3_461_L=1,N=96,activation=ELU,batch_size=11072,lr=0.0604,lr_scheduler=ReduceLROnPlateau-0_5-2,num_points=100000_2023-06-15_22-05-10",
461,2.0,1.578758716583252,1205.51833140625,1217.58241,0.177711175511996,0.3159,1.1990666389465332,False,,,2,0dd92ce2,a6d407c443ee420d9564ce566a3ec65a,2023-06-15_22-05-16,1686855916,2.1965577602386475,64306,ds28,192.168.3.128,2.1965577602386475,0,2,0.0051391124725341,1,96,ELU,960,0.3159,ReduceLROnPlateau-0.1-10,100000,"/net/110-33034-1913.cc.spbu.ru/home/st082196/cuda-helm/ray_results/ndims=5,BOHB/trainable_0dd92ce2_462_L=1,N=96,activation=ELU,batch_size=960,lr=0.3159,lr_scheduler=ReduceLROnPlateau-0_1-10,num_points=100000_2023-06-15_22-05-13",
