,epoch,elapsed_time,MSE_f_train,MSE_f,RMSE_u,lr,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,trial_id,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,warmup_time,config/L,config/N,config/activation,config/batch_size,config/lr,config/lr_scheduler,config/num_points,logdir
426,22.0,4.063878536224365,0.2835088432312012,0.2965920166015625,0.0086070166402199,0.0275,0.1728396415710449,True,,,22,5cc23c66,e397f6abfd6b4ca2bc01cfd9f4d9c4c0,2023-06-16_14-00-40,1686913240,4.172389268875122,95275,ds28,192.168.3.128,4.172389268875122,0,22,0.0081017017364501,2,1632,sin,544,0.0275,ReduceLROnPlateau-0.5-2,10000,"/net/110-33034-1913.cc.spbu.ru/home/st082196/cuda-helm/ray_results/ndims=2,bounds=[0, 2],HyperOptSearch+ASHAScheduler/trainable_5cc23c66_427_L=2,N=1632,activation=sin,batch_size=544,lr=0.0275,lr_scheduler=ReduceLROnPlateau-0_5-2,num_points=10000_2023-06-16_14-00-36"
427,10.0,1.0067682266235352,10394.69644921875,8439.7456,0.9193968280039636,0.053,0.091951847076416,True,,,10,c1b21dd0,e397f6abfd6b4ca2bc01cfd9f4d9c4c0,2023-06-16_14-00-42,1686913242,1.1018199920654297,95275,ds28,192.168.3.128,1.1018199920654297,0,10,0.0081017017364501,2,928,sin,832,0.053000000000000005,ReduceLROnPlateau-0.5-2,10000,"/net/110-33034-1913.cc.spbu.ru/home/st082196/cuda-helm/ray_results/ndims=2,bounds=[0, 2],HyperOptSearch+ASHAScheduler/trainable_c1b21dd0_428_L=2,N=928,activation=sin,batch_size=832,lr=0.0530,lr_scheduler=ReduceLROnPlateau-0_5-2,num_points=10000_2023-06-16_14-00-40"
428,7.0,1.1482882499694824,1521.0848990234374,1502.1216,0.7734341224673728,0.0856,0.1554834842681884,True,,,7,6f78c688,e397f6abfd6b4ca2bc01cfd9f4d9c4c0,2023-06-16_14-00-43,1686913243,1.226154327392578,95275,ds28,192.168.3.128,1.226154327392578,0,7,0.0081017017364501,2,1024,tanh,384,0.08560000000000001,ReduceLROnPlateau-0.5-2,10000,"/net/110-33034-1913.cc.spbu.ru/home/st082196/cuda-helm/ray_results/ndims=2,bounds=[0, 2],HyperOptSearch+ASHAScheduler/trainable_6f78c688_429_L=2,N=1024,activation=tanh,batch_size=384,lr=0.0856,lr_scheduler=ReduceLROnPlateau-0_5-2,num_points=10000_2023-06-16_14-00-42"
429,90.0,16.013150453567505,0.1659158157348632,0.1652194091796875,0.000972637442518,1.935958862304688e-08,0.150078535079956,True,,,90,a2f5d084,e397f6abfd6b4ca2bc01cfd9f4d9c4c0,2023-06-16_14-00-59,1686913259,16.114851474761963,95275,ds28,192.168.3.128,16.114851474761963,0,90,0.0081017017364501,2,1376,sin,480,0.020300000000000002,ReduceLROnPlateau-0.5-2,10000,"/net/110-33034-1913.cc.spbu.ru/home/st082196/cuda-helm/ray_results/ndims=2,bounds=[0, 2],HyperOptSearch+ASHAScheduler/trainable_a2f5d084_430_L=2,N=1376,activation=sin,batch_size=480,lr=0.0203,lr_scheduler=ReduceLROnPlateau-0_5-2,num_points=10000_2023-06-16_14-00-43"
430,9.0,1.0853371620178225,1528.4250625,1505.0498,0.5117146707852678,0.0137,0.1140005588531494,True,,,9,506cb40e,e397f6abfd6b4ca2bc01cfd9f4d9c4c0,2023-06-16_14-01-00,1686913260,1.1871790885925293,95275,ds28,192.168.3.128,1.1871790885925293,0,9,0.0081017017364501,2,1216,ELU,928,0.0137,ReduceLROnPlateau-0.5-2,10000,"/net/110-33034-1913.cc.spbu.ru/home/st082196/cuda-helm/ray_results/ndims=2,bounds=[0, 2],HyperOptSearch+ASHAScheduler/trainable_506cb40e_431_L=2,N=1216,activation=ELU,batch_size=928,lr=0.0137,lr_scheduler=ReduceLROnPlateau-0_5-2,num_points=10000_2023-06-16_14-00-59"
431,222.2944,30.0267174243927,0.0043349142955697,0.0042656013488769,0.0003064043112435,0.000275,1.3515667915344238,True,,,223,528dc861,e397f6abfd6b4ca2bc01cfd9f4d9c4c0,2023-06-16_14-01-32,1686913292,31.432087659835812,95275,ds28,192.168.3.128,31.432087659835812,0,223,0.0081017017364501,2,1312,sin,736,0.0088,ReduceLROnPlateau-0.5-2,10000,"/net/110-33034-1913.cc.spbu.ru/home/st082196/cuda-helm/ray_results/ndims=2,bounds=[0, 2],HyperOptSearch+ASHAScheduler/trainable_528dc861_432_L=2,N=1312,activation=sin,batch_size=736,lr=0.0088,lr_scheduler=ReduceLROnPlateau-0_5-2,num_points=10000_2023-06-16_14-01-00"
432,5.0,1.058234691619873,1519.47405625,1498.4968,0.4969049224480725,0.0163,0.1947524547576904,True,,,5,1da8b6ae,e397f6abfd6b4ca2bc01cfd9f4d9c4c0,2023-06-16_14-01-33,1686913293,1.17402982711792,95275,ds28,192.168.3.128,1.17402982711792,0,5,0.0081017017364501,2,1728,sigmoid,448,0.016300000000000002,ReduceLROnPlateau-0.5-2,10000,"/net/110-33034-1913.cc.spbu.ru/home/st082196/cuda-helm/ray_results/ndims=2,bounds=[0, 2],HyperOptSearch+ASHAScheduler/trainable_1da8b6ae_433_L=2,N=1728,activation=sigmoid,batch_size=448,lr=0.0163,lr_scheduler=ReduceLROnPlateau-0_5-2,num_points=1000_2023-06-16_14-01-32"
433,36.0,4.044176340103149,0.6948933959960938,0.694855224609375,0.0026623654091983,0.00051875,0.1046485900878906,True,,,36,9610fd9f,e397f6abfd6b4ca2bc01cfd9f4d9c4c0,2023-06-16_14-01-37,1686913297,4.147363662719727,95275,ds28,192.168.3.128,4.147363662719727,0,36,0.0081017017364501,2,992,sin,640,0.0332,ReduceLROnPlateau-0.5-2,10000,"/net/110-33034-1913.cc.spbu.ru/home/st082196/cuda-helm/ray_results/ndims=2,bounds=[0, 2],HyperOptSearch+ASHAScheduler/trainable_9610fd9f_434_L=2,N=992,activation=sin,batch_size=640,lr=0.0332,lr_scheduler=ReduceLROnPlateau-0_5-2,num_points=10000_2023-06-16_14-01-33"
434,292.7392,30.02385354042053,0.0021311113715687,0.0020920547485351,0.0001625279693936,0.00075,1.1774842739105225,True,,,293,1e0020d4,e397f6abfd6b4ca2bc01cfd9f4d9c4c0,2023-06-16_14-02-08,1686913328,31.231581449508667,95275,ds28,192.168.3.128,31.231581449508667,0,293,0.0081017017364501,2,1152,sin,1056,0.012,ReduceLROnPlateau-0.5-2,10000,"/net/110-33034-1913.cc.spbu.ru/home/st082196/cuda-helm/ray_results/ndims=2,bounds=[0, 2],HyperOptSearch+ASHAScheduler/trainable_1e0020d4_435_L=2,N=1152,activation=sin,batch_size=1056,lr=0.0120,lr_scheduler=ReduceLROnPlateau-0_5-2,num_points=10000_2023-06-16_14-01-37"
435,160.0,16.05065393447876,0.0211743683248758,0.020758853149414,0.0008061430691994,0.0007,0.093186616897583,True,,,160,d80a1596,e397f6abfd6b4ca2bc01cfd9f4d9c4c0,2023-06-16_14-02-25,1686913345,16.20686936378479,95275,ds28,192.168.3.128,16.20686936378479,0,160,0.0081017017364501,2,896,sin,768,0.0224,ReduceLROnPlateau-0.5-2,10000,"/net/110-33034-1913.cc.spbu.ru/home/st082196/cuda-helm/ray_results/ndims=2,bounds=[0, 2],HyperOptSearch+ASHAScheduler/trainable_d80a1596_436_L=2,N=896,activation=sin,batch_size=768,lr=0.0224,lr_scheduler=ReduceLROnPlateau-0_5-2,num_points=10000_2023-06-16_14-02-08"
