,epoch,elapsed_time,MSE_f_train,MSE_f,RMSE_u,lr,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,trial_id,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,warmup_time,config/L,config/N,config/activation,config/batch_size,config/lr,config/lr_scheduler,config/num_points,logdir,should_checkpoint
78,1.0,20.26595497131348,387.1466659765625,389.1275915,0.0626576337932641,0.0195,20.305508136749268,True,,,1,da151c2a,414059d33dcb49c6bc6d50fcc8414bf7,2023-06-01_22-38-16,1685648296,20.305508136749268,43442,ds28,192.168.3.128,20.305508136749268,0,1,0.0060193538665771,1,1024,sin,224,0.0195,ExponentialLR-0.95,1000000,"/net/110-33034-1913.cc.spbu.ru/home/st082196/cuda-helm/ray_results/ndims=8,HyperOptSearch+ASHAScheduler/trainable_da151c2a_79_L=1,N=1024,activation=sin,batch_size=224,lr=0.0195,lr_scheduler=ExponentialLR-0_95,num_points=1000000_2023-06-01_22-37-56",
79,1.0,68.6383113861084,387.1485466174316,389.1567235,0.0626599586968357,0.4882,68.69010496139526,True,,,1,2c44b505,414059d33dcb49c6bc6d50fcc8414bf7,2023-06-01_22-39-25,1685648365,68.69010496139526,43442,ds28,192.168.3.128,68.69010496139526,0,1,0.0060193538665771,1,1952,sigmoid,64,0.4882,None,1000000,"/net/110-33034-1913.cc.spbu.ru/home/st082196/cuda-helm/ray_results/ndims=8,HyperOptSearch+ASHAScheduler/trainable_2c44b505_80_L=1,N=1952,activation=sigmoid,batch_size=64,lr=0.4882,lr_scheduler=None,num_points=1000000_2023-06-01_22-38-16",
80,39.0,1800.862226486206,79.0997779609375,78.3679975625,0.0256652577672009,0.0065074853795293,46.12521028518677,True,,,39,7a35fef0,414059d33dcb49c6bc6d50fcc8414bf7,2023-06-01_23-09-27,1685650167,1802.1545195579529,43442,ds28,192.168.3.128,1802.1545195579529,0,39,0.0060193538665771,1,1504,sin,96,0.045700000000000005,ExponentialLR-0.95,1000000,"/net/110-33034-1913.cc.spbu.ru/home/st082196/cuda-helm/ray_results/ndims=8,HyperOptSearch+ASHAScheduler/trainable_7a35fef0_81_L=1,N=1504,activation=sin,batch_size=96,lr=0.0457,lr_scheduler=ExponentialLR-0_95,num_points=1000000_2023-06-01_22-39-25",
81,3.0,62.28073835372925,328.919324875,309.4779325,0.0554523344437695,0.097831,20.782249450683597,True,,,3,fba276b4,414059d33dcb49c6bc6d50fcc8414bf7,2023-06-01_23-10-30,1685650230,62.29287338256836,43442,ds28,192.168.3.128,62.29287338256836,0,3,0.0060193538665771,1,1216,sin,224,0.10840000000000001,ExponentialLR-0.95,1000000,"/net/110-33034-1913.cc.spbu.ru/home/st082196/cuda-helm/ray_results/ndims=8,HyperOptSearch+ASHAScheduler/trainable_fba276b4_82_L=1,N=1216,activation=sin,batch_size=224,lr=0.1084,lr_scheduler=ExponentialLR-0_95,num_points=1000000_2023-06-01_23-09-27",
82,1.0,20.68464756011963,387.147999265625,389.156611,0.0626599126111543,0.0101,20.74140691757202,True,,,1,69ce1198,414059d33dcb49c6bc6d50fcc8414bf7,2023-06-01_23-10-50,1685650250,20.74140691757202,43442,ds28,192.168.3.128,20.74140691757202,0,1,0.0060193538665771,1,2048,atan,480,0.010100000000000001,ExponentialLR-0.95,1000000,"/net/110-33034-1913.cc.spbu.ru/home/st082196/cuda-helm/ray_results/ndims=8,HyperOptSearch+ASHAScheduler/trainable_69ce1198_83_L=1,N=2048,activation=atan,batch_size=480,lr=0.0101,lr_scheduler=ExponentialLR-0_95,num_points=1000000_2023-06-01_23-10-30",
83,1.0,27.595277786254883,387.2460449316406,389.16420575,0.0626726919010156,0.8271000000000001,27.63392734527588,True,,,1,c4a960fa,414059d33dcb49c6bc6d50fcc8414bf7,2023-06-01_23-11-18,1685650278,27.63392734527588,43442,ds28,192.168.3.128,27.63392734527588,0,1,0.0060193538665771,1,1344,tanh,160,0.8271000000000001,ExponentialLR-0.95,1000000,"/net/110-33034-1913.cc.spbu.ru/home/st082196/cuda-helm/ray_results/ndims=8,HyperOptSearch+ASHAScheduler/trainable_c4a960fa_84_L=1,N=1344,activation=tanh,batch_size=160,lr=0.8271,lr_scheduler=ExponentialLR-0_95,num_points=1000000_2023-06-01_23-10-50",
84,1.0,66.98146533966064,387.14798812109376,389.1566095,0.0626599128242322,0.0777,67.01629209518433,True,,,1,be89b8ee,414059d33dcb49c6bc6d50fcc8414bf7,2023-06-01_23-12-25,1685650345,67.01629209518433,43442,ds28,192.168.3.128,67.01629209518433,0,1,0.0060193538665771,1,1056,sigmoid,64,0.0777,None,1000000,"/net/110-33034-1913.cc.spbu.ru/home/st082196/cuda-helm/ray_results/ndims=8,HyperOptSearch+ASHAScheduler/trainable_be89b8ee_85_L=1,N=1056,activation=sigmoid,batch_size=64,lr=0.0777,lr_scheduler=None,num_points=1000000_2023-06-01_23-11-18",
85,5.2928128,1810.2684013843536,131.53681623912772,117.8428500625,0.0332950557847249,0.0372962411874999,107.3276801109314,True,,,6,fef91314,414059d33dcb49c6bc6d50fcc8414bf7,2023-06-01_23-42-37,1685652157,1811.671189069748,43442,ds28,192.168.3.128,1811.671189069748,0,6,0.0060193538665771,1,896,sin,128,0.0482,ExponentialLR-0.95,10000000,"/net/110-33034-1913.cc.spbu.ru/home/st082196/cuda-helm/ray_results/ndims=8,HyperOptSearch+ASHAScheduler/trainable_fef91314_86_L=1,N=896,activation=sin,batch_size=128,lr=0.0482,lr_scheduler=ExponentialLR-0_95,num_points=10000000_2023-06-01_23-12-25",
86,1.0,19.824007272720337,387.62282371875,390.66217275,0.0626599256697821,0.0152,19.861973762512207,True,,,1,4c68aadb,414059d33dcb49c6bc6d50fcc8414bf7,2023-06-01_23-42-57,1685652177,19.861973762512207,43442,ds28,192.168.3.128,19.861973762512207,0,1,0.0060193538665771,2,800,sin,352,0.0152,ExponentialLR-0.95,1000000,"/net/110-33034-1913.cc.spbu.ru/home/st082196/cuda-helm/ray_results/ndims=8,HyperOptSearch+ASHAScheduler/trainable_4c68aadb_87_L=2,N=800,activation=sin,batch_size=352,lr=0.0152,lr_scheduler=ExponentialLR-0_95,num_points=1000000_2023-06-01_23-42-37",
87,1.0,45.57450747489929,387.1479734736328,389.15661225,0.0626599141026993,0.0232,45.57594394683838,True,,,1,7835676c,414059d33dcb49c6bc6d50fcc8414bf7,2023-06-01_23-43-42,1685652222,45.57594394683838,43442,ds28,192.168.3.128,45.57594394683838,0,1,0.0060193538665771,1,64,atan,96,0.023200000000000002,ExponentialLR-0.95,1000000,"/net/110-33034-1913.cc.spbu.ru/home/st082196/cuda-helm/ray_results/ndims=8,HyperOptSearch+ASHAScheduler/trainable_7835676c_88_L=1,N=64,activation=atan,batch_size=96,lr=0.0232,lr_scheduler=ExponentialLR-0_95,num_points=1000000_2023-06-01_23-42-57",
88,2.0,14.882488489151,377.9532788125,374.25478725,0.0614000324858042,0.1428,8.09463620185852,True,,,2,64a7733a,414059d33dcb49c6bc6d50fcc8414bf7,2023-06-01_23-43-57,1685652237,14.922394514083862,43442,ds28,192.168.3.128,14.922394514083862,0,2,0.0060193538665771,1,1184,sin,1568,0.1428,None,1000000,"/net/110-33034-1913.cc.spbu.ru/home/st082196/cuda-helm/ray_results/ndims=8,HyperOptSearch+ASHAScheduler/trainable_64a7733a_89_L=1,N=1184,activation=sin,batch_size=1568,lr=0.1428,lr_scheduler=None,num_points=1000000_2023-06-01_23-43-42",
89,1.0,71.44773197174072,387.23983168125,387.3836412,0.0625170116527248,0.223,71.48818469047546,True,,,1,85b1e8d7,414059d33dcb49c6bc6d50fcc8414bf7,2023-06-01_23-45-09,1685652309,71.48818469047546,43442,ds28,192.168.3.128,71.48818469047546,0,1,0.0060193538665771,1,1536,sigmoid,4800,0.223,ExponentialLR-0.95,10000000,"/net/110-33034-1913.cc.spbu.ru/home/st082196/cuda-helm/ray_results/ndims=8,HyperOptSearch+ASHAScheduler/trainable_85b1e8d7_90_L=1,N=1536,activation=sigmoid,batch_size=4800,lr=0.2230,lr_scheduler=ExponentialLR-0_95,num_points=10000000_2023-06-01_23-43-57",
90,1.0,7.298439502716064,387.148186234375,389.15665125,0.0626599286528716,0.032,7.33130145072937,True,,,1,f5bb86de,414059d33dcb49c6bc6d50fcc8414bf7,2023-06-01_23-45-16,1685652316,7.33130145072937,43442,ds28,192.168.3.128,7.33130145072937,0,1,0.0060193538665771,2,544,tanh,2272,0.032,ExponentialLR-0.95,1000000,"/net/110-33034-1913.cc.spbu.ru/home/st082196/cuda-helm/ray_results/ndims=8,HyperOptSearch+ASHAScheduler/trainable_f5bb86de_91_L=2,N=544,activation=tanh,batch_size=2272,lr=0.0320,lr_scheduler=ExponentialLR-0_95,num_points=1000000_2023-06-01_23-45-09",
91,1.0,4.813674211502075,387.2105708125,389.2800795,0.0626599336145404,0.0681,4.814870357513428,True,,,1,02d31a7b,414059d33dcb49c6bc6d50fcc8414bf7,2023-06-01_23-45-21,1685652321,4.814870357513428,43442,ds28,192.168.3.128,4.814870357513428,0,1,0.0060193538665771,2,96,sin,1184,0.06810000000000001,ExponentialLR-0.95,1000000,"/net/110-33034-1913.cc.spbu.ru/home/st082196/cuda-helm/ray_results/ndims=8,HyperOptSearch+ASHAScheduler/trainable_02d31a7b_92_L=2,N=96,activation=sin,batch_size=1184,lr=0.0681,lr_scheduler=ExponentialLR-0_95,num_points=1000000_2023-06-01_23-45-16",
92,1.0,11.196402788162231,387.1479350625,389.1566035,0.0626599109065314,0.0063,11.25098705291748,True,,,1,9f800b07,414059d33dcb49c6bc6d50fcc8414bf7,2023-06-01_23-45-32,1685652332,11.25098705291748,43442,ds28,192.168.3.128,11.25098705291748,0,1,0.0060193538665771,1,1760,sin,736,0.0063,ExponentialLR-0.95,1000000,"/net/110-33034-1913.cc.spbu.ru/home/st082196/cuda-helm/ray_results/ndims=8,HyperOptSearch+ASHAScheduler/trainable_9f800b07_93_L=1,N=1760,activation=sin,batch_size=736,lr=0.0063,lr_scheduler=ExponentialLR-0_95,num_points=1000000_2023-06-01_23-45-21",
93,1.0,73.73811554908752,387.24110115,387.384049075,0.0625174643110813,0.3299,73.77335000038147,True,,,1,0a8fb026,414059d33dcb49c6bc6d50fcc8414bf7,2023-06-01_23-46-46,1685652406,73.77335000038147,43442,ds28,192.168.3.128,73.77335000038147,0,1,0.0060193538665771,1,992,atan,10848,0.3299,None,10000000,"/net/110-33034-1913.cc.spbu.ru/home/st082196/cuda-helm/ray_results/ndims=8,HyperOptSearch+ASHAScheduler/trainable_0a8fb026_94_L=1,N=992,activation=atan,batch_size=10848,lr=0.3299,lr_scheduler=None,num_points=10000000_2023-06-01_23-45-32",
94,1.0,21.191397666931152,386.9460074375,388.29102325,0.0625880176739914,0.0402,21.21449065208435,True,,,1,1bc86efe,414059d33dcb49c6bc6d50fcc8414bf7,2023-06-01_23-47-07,1685652427,21.21449065208435,43442,ds28,192.168.3.128,21.21449065208435,0,1,0.0060193538665771,1,128,sin,192,0.0402,ExponentialLR-0.95,1000000,"/net/110-33034-1913.cc.spbu.ru/home/st082196/cuda-helm/ray_results/ndims=8,HyperOptSearch+ASHAScheduler/trainable_1bc86efe_95_L=1,N=128,activation=sin,batch_size=192,lr=0.0402,lr_scheduler=ExponentialLR-0_95,num_points=1000000_2023-06-01_23-46-46",
95,1.0,84.9014744758606,387.1674602138672,389.15672975,0.0626612285053548,0.1034,84.94740533828735,True,,,1,bcbe01ea,414059d33dcb49c6bc6d50fcc8414bf7,2023-06-01_23-48-32,1685652512,84.94740533828735,43442,ds28,192.168.3.128,84.94740533828735,0,1,0.0060193538665771,2,1312,tanh,64,0.1034,ReduceLROnPlateau-0.1-10,1000000,"/net/110-33034-1913.cc.spbu.ru/home/st082196/cuda-helm/ray_results/ndims=8,HyperOptSearch+ASHAScheduler/trainable_bcbe01ea_96_L=2,N=1312,activation=tanh,batch_size=64,lr=0.1034,lr_scheduler=ReduceLROnPlateau-0_1-10,num_points=1000000_2023-06-01_23-47-07",
96,1.0,11.587201833724976,386.6363812578125,387.766358,0.0625101067267779,0.1941,11.622465133666992,True,,,1,92ff130b,414059d33dcb49c6bc6d50fcc8414bf7,2023-06-01_23-48-44,1685652524,11.622465133666992,43442,ds28,192.168.3.128,11.622465133666992,0,1,0.0060193538665771,1,928,sin,416,0.19410000000000002,ExponentialLR-0.95,1000000,"/net/110-33034-1913.cc.spbu.ru/home/st082196/cuda-helm/ray_results/ndims=8,HyperOptSearch+ASHAScheduler/trainable_92ff130b_97_L=1,N=928,activation=sin,batch_size=416,lr=0.1941,lr_scheduler=ExponentialLR-0_95,num_points=1000000_2023-06-01_23-48-32",
97,1.0,1.951606273651123,387.14796184375,389.15660675,0.0626599119110413,0.1334,1.9529502391815183,True,,,1,29c2a72e,414059d33dcb49c6bc6d50fcc8414bf7,2023-06-01_23-48-46,1685652526,1.9529502391815183,43442,ds28,192.168.3.128,1.9529502391815183,0,1,0.0060193538665771,1,160,sigmoid,2912,0.13340000000000002,ExponentialLR-0.95,1000000,"/net/110-33034-1913.cc.spbu.ru/home/st082196/cuda-helm/ray_results/ndims=8,HyperOptSearch+ASHAScheduler/trainable_29c2a72e_98_L=1,N=160,activation=sigmoid,batch_size=2912,lr=0.1334,lr_scheduler=ExponentialLR-0_95,num_points=1000000_2023-06-01_23-48-44",
98,2.0,365.1120674610138,371.4648308316406,353.253045375,0.0595052114448351,0.0141,183.23852372169492,True,,,2,e671906f,414059d33dcb49c6bc6d50fcc8414bf7,2023-06-01_23-54-51,1685652891,365.14996099472046,43442,ds28,192.168.3.128,365.14996099472046,0,2,0.0060193538665771,1,1152,sin,256,0.014100000000000001,None,10000000,"/net/110-33034-1913.cc.spbu.ru/home/st082196/cuda-helm/ray_results/ndims=8,HyperOptSearch+ASHAScheduler/trainable_e671906f_99_L=1,N=1152,activation=sin,batch_size=256,lr=0.0141,lr_scheduler=None,num_points=10000000_2023-06-01_23-48-46",
99,1.0,43.77437233924866,12319935710544.666,17341931356778.66,0.0626600632570241,0.4455,43.80879139900208,True,,,1,14aa02b9,414059d33dcb49c6bc6d50fcc8414bf7,2023-06-01_23-55-35,1685652935,43.80879139900208,43442,ds28,192.168.3.128,43.80879139900208,0,1,0.0060193538665771,2,800,sin,128,0.4455,ExponentialLR-0.95,1000000,"/net/110-33034-1913.cc.spbu.ru/home/st082196/cuda-helm/ray_results/ndims=8,HyperOptSearch+ASHAScheduler/trainable_14aa02b9_100_L=2,N=800,activation=sin,batch_size=128,lr=0.4455,lr_scheduler=ExponentialLR-0_95,num_points=1000000_2023-06-01_23-54-51",
100,1.0,73.87522411346436,387.1559893105469,389.156457,0.0626598898118186,0.0518,73.92162370681763,True,,,1,f6e4d63b,414059d33dcb49c6bc6d50fcc8414bf7,2023-06-01_23-56-49,1685653009,73.92162370681763,43442,ds28,192.168.3.128,73.92162370681763,0,1,0.0060193538665771,1,1376,atan,64,0.051800000000000006,ReduceLROnPlateau-0.1-10,1000000,"/net/110-33034-1913.cc.spbu.ru/home/st082196/cuda-helm/ray_results/ndims=8,HyperOptSearch+ASHAScheduler/trainable_f6e4d63b_101_L=1,N=1376,activation=atan,batch_size=64,lr=0.0518,lr_scheduler=ReduceLROnPlateau-0_1-10,num_points=1000000_2023-06-01_23-55-35",
101,1.0,13.561649799346924,387.14785424609374,389.1566055,0.0626599109065314,0.0035,13.563060998916626,True,,,1,3bcc7199,414059d33dcb49c6bc6d50fcc8414bf7,2023-06-01_23-57-02,1685653022,13.563060998916626,43442,ds28,192.168.3.128,13.563060998916626,0,1,0.0060193538665771,1,192,sin,320,0.0035,ExponentialLR-0.95,1000000,"/net/110-33034-1913.cc.spbu.ru/home/st082196/cuda-helm/ray_results/ndims=8,HyperOptSearch+ASHAScheduler/trainable_3bcc7199_102_L=1,N=192,activation=sin,batch_size=320,lr=0.0035,lr_scheduler=ExponentialLR-0_95,num_points=1000000_2023-06-01_23-56-49",
102,1.0,452.8434462547302,387.2135324300293,387.0898831,0.0624989236388028,0.0188,452.90078997612,True,,,1,26d63eb5,414059d33dcb49c6bc6d50fcc8414bf7,2023-06-02_00-04-35,1685653475,452.90078997612,43442,ds28,192.168.3.128,452.90078997612,0,1,0.0060193538665771,1,2048,tanh,96,0.0188,ExponentialLR-0.95,10000000,"/net/110-33034-1913.cc.spbu.ru/home/st082196/cuda-helm/ray_results/ndims=8,HyperOptSearch+ASHAScheduler/trainable_26d63eb5_103_L=1,N=2048,activation=tanh,batch_size=96,lr=0.0188,lr_scheduler=ExponentialLR-0_95,num_points=10000000_2023-06-01_23-57-02",
103,1.0,3.0706820487976074,387.1479145,389.15660975,0.0626599135243451,0.0265,3.108100891113281,True,,,1,b7567a29,414059d33dcb49c6bc6d50fcc8414bf7,2023-06-02_00-04-38,1685653478,3.108100891113281,43442,ds28,192.168.3.128,3.108100891113281,0,1,0.0060193538665771,1,608,sin,6688,0.026500000000000003,ExponentialLR-0.95,1000000,"/net/110-33034-1913.cc.spbu.ru/home/st082196/cuda-helm/ray_results/ndims=8,HyperOptSearch+ASHAScheduler/trainable_b7567a29_104_L=1,N=608,activation=sin,batch_size=6688,lr=0.0265,lr_scheduler=ExponentialLR-0_95,num_points=1000000_2023-06-02_00-04-35",
104,1.0,59.28179812431336,387.2049296953125,389.16178525,0.0626692082045275,0.6655,59.33755826950073,True,,,1,2c9847a4,414059d33dcb49c6bc6d50fcc8414bf7,2023-06-02_00-05-38,1685653538,59.33755826950073,43442,ds28,192.168.3.128,59.33755826950073,0,1,0.0060193538665771,2,1888,sigmoid,160,0.6655,ReduceLROnPlateau-0.1-10,1000000,"/net/110-33034-1913.cc.spbu.ru/home/st082196/cuda-helm/ray_results/ndims=8,HyperOptSearch+ASHAScheduler/trainable_2c9847a4_105_L=2,N=1888,activation=sigmoid,batch_size=160,lr=0.6655,lr_scheduler=ReduceLROnPlateau-0_1-10,num_points=100_2023-06-02_00-04-38",
105,1.0,6.606540679931641,387.14817525,389.15652225,0.0626598880767553,0.0927,6.65021276473999,True,,,1,fcf28101,414059d33dcb49c6bc6d50fcc8414bf7,2023-06-02_00-05-44,1685653544,6.65021276473999,43442,ds28,192.168.3.128,6.65021276473999,0,1,0.0060193538665771,1,1568,sin,21056,0.0927,None,1000000,"/net/110-33034-1913.cc.spbu.ru/home/st082196/cuda-helm/ray_results/ndims=8,HyperOptSearch+ASHAScheduler/trainable_fcf28101_106_L=1,N=1568,activation=sin,batch_size=21056,lr=0.0927,lr_scheduler=None,num_points=1000000_2023-06-02_00-05-38",
106,1.0,66.74301862716675,390.12762359179686,395.40628125,0.0626605283727203,0.3122,66.7781331539154,True,,,1,3f7e2438,414059d33dcb49c6bc6d50fcc8414bf7,2023-06-02_00-06-51,1685653611,66.7781331539154,43442,ds28,192.168.3.128,66.7781331539154,0,1,0.0060193538665771,1,736,sin,64,0.31220000000000003,ReduceLROnPlateau-0.5-2,1000000,"/net/110-33034-1913.cc.spbu.ru/home/st082196/cuda-helm/ray_results/ndims=8,HyperOptSearch+ASHAScheduler/trainable_3f7e2438_107_L=1,N=736,activation=sin,batch_size=64,lr=0.3122,lr_scheduler=ReduceLROnPlateau-0_5-2,num_points=1000000_2023-06-02_00-05-44",
107,1.0,459.9742000102997,359.3711242415527,467.130197275,0.0629585891620816,0.0746,460.0271184444428,True,,,1,0770a6c5,414059d33dcb49c6bc6d50fcc8414bf7,2023-06-02_00-14-31,1685654071,460.0271184444428,43442,ds28,192.168.3.128,460.0271184444428,0,1,0.0060193538665771,1,1696,sin,96,0.0746,ExponentialLR-0.95,10000000,"/net/110-33034-1913.cc.spbu.ru/home/st082196/cuda-helm/ray_results/ndims=8,HyperOptSearch+ASHAScheduler/trainable_0770a6c5_108_L=1,N=1696,activation=sin,batch_size=96,lr=0.0746,lr_scheduler=ExponentialLR-0_95,num_points=10000000_2023-06-02_00-06-51",
108,1.0,3.0997259616851807,387.147854125,389.15660825,0.0626599122763177,0.0089,3.1036534309387207,True,,,1,4dae24ac,414059d33dcb49c6bc6d50fcc8414bf7,2023-06-02_00-14-34,1685654074,3.1036534309387207,43442,ds28,192.168.3.128,3.1036534309387207,0,1,0.0060193538665771,2,128,atan,3392,0.0089,ExponentialLR-0.95,1000000,"/net/110-33034-1913.cc.spbu.ru/home/st082196/cuda-helm/ray_results/ndims=8,HyperOptSearch+ASHAScheduler/trainable_4dae24ac_109_L=2,N=128,activation=atan,batch_size=3392,lr=0.0089,lr_scheduler=ExponentialLR-0_95,num_points=1000000_2023-06-02_00-14-31",
109,1.0,22.9054913520813,387.1478647617187,389.15660375,0.0626599108152123,0.0024,22.909305095672607,True,,,1,42b919d5,414059d33dcb49c6bc6d50fcc8414bf7,2023-06-02_00-14-57,1685654097,22.909305095672607,43442,ds28,192.168.3.128,22.909305095672607,0,1,0.0060193538665771,1,480,sin,192,0.0024000000000000002,ExponentialLR-0.95,1000000,"/net/110-33034-1913.cc.spbu.ru/home/st082196/cuda-helm/ray_results/ndims=8,HyperOptSearch+ASHAScheduler/trainable_42b919d5_110_L=1,N=480,activation=sin,batch_size=192,lr=0.0024,lr_scheduler=ExponentialLR-0_95,num_points=1000000_2023-06-02_00-14-34",
110,1.0,17.80906891822815,387.1482454921875,389.1566305,0.0626599176641435,0.0117,17.854376077651978,True,,,1,47605bed,414059d33dcb49c6bc6d50fcc8414bf7,2023-06-02_00-15-15,1685654115,17.854376077651978,43442,ds28,192.168.3.128,17.854376077651978,0,1,0.0060193538665771,1,1088,tanh,256,0.0117,ReduceLROnPlateau-0.5-2,1000000,"/net/110-33034-1913.cc.spbu.ru/home/st082196/cuda-helm/ray_results/ndims=8,HyperOptSearch+ASHAScheduler/trainable_47605bed_111_L=1,N=1088,activation=tanh,batch_size=256,lr=0.0117,lr_scheduler=ReduceLROnPlateau-0_5-2,num_points=1000000_2023-06-02_00-14-57",
111,4.0,139.82162809371948,342.0918267578125,336.40933725,0.0579621561829564,0.0288935375,35.01588773727417,True,,,4,ccb5661f,414059d33dcb49c6bc6d50fcc8414bf7,2023-06-02_00-17-35,1685654255,139.87244701385498,43442,ds28,192.168.3.128,139.87244701385498,0,4,0.0060193538665771,1,1440,sin,128,0.0337,ExponentialLR-0.95,1000000,"/net/110-33034-1913.cc.spbu.ru/home/st082196/cuda-helm/ray_results/ndims=8,HyperOptSearch+ASHAScheduler/trainable_ccb5661f_112_L=1,N=1440,activation=sin,batch_size=128,lr=0.0337,lr_scheduler=ExponentialLR-0_95,num_points=1000000_2023-06-02_00-15-15",
112,1.0,9.381095170974731,387.152303015625,389.156849,0.0626600241420978,0.9881,9.383005142211914,True,,,1,a39172a4,414059d33dcb49c6bc6d50fcc8414bf7,2023-06-02_00-17-44,1685654264,9.383005142211914,43442,ds28,192.168.3.128,9.383005142211914,0,1,0.0060193538665771,2,256,sigmoid,608,0.9881000000000001,ReduceLROnPlateau-0.1-10,1000000,"/net/110-33034-1913.cc.spbu.ru/home/st082196/cuda-helm/ray_results/ndims=8,HyperOptSearch+ASHAScheduler/trainable_a39172a4_113_L=2,N=256,activation=sigmoid,batch_size=608,lr=0.9881,lr_scheduler=ReduceLROnPlateau-0_1-10,num_points=1000_2023-06-02_00-17-35",
113,1.0,431.7776479721069,387.2398367415527,387.383642275,0.0625170121408732,0.0047,431.7799160480499,True,,,1,98b78169,414059d33dcb49c6bc6d50fcc8414bf7,2023-06-02_00-24-56,1685654696,431.7799160480499,43442,ds28,192.168.3.128,431.7799160480499,0,1,0.0060193538665771,1,320,sin,96,0.0047,None,10000000,"/net/110-33034-1913.cc.spbu.ru/home/st082196/cuda-helm/ray_results/ndims=8,HyperOptSearch+ASHAScheduler/trainable_98b78169_114_L=1,N=320,activation=sin,batch_size=96,lr=0.0047,lr_scheduler=None,num_points=10000000_2023-06-02_00-17-44",
114,1.0,6.066891670227051,387.14787490625,389.15660475,0.062659911545765,0.0059,6.113418102264404,True,,,1,517a8a3a,414059d33dcb49c6bc6d50fcc8414bf7,2023-06-02_00-25-02,1685654702,6.113418102264404,43442,ds28,192.168.3.128,6.113418102264404,0,1,0.0060193538665771,1,672,sin,928,0.0059,ExponentialLR-0.95,1000000,"/net/110-33034-1913.cc.spbu.ru/home/st082196/cuda-helm/ray_results/ndims=8,HyperOptSearch+ASHAScheduler/trainable_517a8a3a_115_L=1,N=672,activation=sin,batch_size=928,lr=0.0059,lr_scheduler=ExponentialLR-0_95,num_points=1000000_2023-06-02_00-24-56",
115,1.0,74.52455306053162,387.15615333618166,389.1564505,0.0626598926122715,0.0552,74.57242727279663,True,,,1,fa1b0500,414059d33dcb49c6bc6d50fcc8414bf7,2023-06-02_00-26-17,1685654777,74.57242727279663,43442,ds28,192.168.3.128,74.57242727279663,0,1,0.0060193538665771,1,1280,atan,64,0.055200000000000006,ExponentialLR-0.95,1000000,"/net/110-33034-1913.cc.spbu.ru/home/st082196/cuda-helm/ray_results/ndims=8,HyperOptSearch+ASHAScheduler/trainable_fa1b0500_116_L=1,N=1280,activation=atan,batch_size=64,lr=0.0552,lr_scheduler=ExponentialLR-0_95,num_points=1000000_2023-06-02_00-25-02",
116,1.0,58.63408899307251,531.5126834023438,402.6272385,0.0626599015919837,0.022,58.68863391876221,True,,,1,b29d8afc,414059d33dcb49c6bc6d50fcc8414bf7,2023-06-02_00-27-16,1685654836,58.68863391876221,43442,ds28,192.168.3.128,58.68863391876221,0,1,0.0060193538665771,2,1856,sin,160,0.022000000000000002,ExponentialLR-0.95,1000000,"/net/110-33034-1913.cc.spbu.ru/home/st082196/cuda-helm/ray_results/ndims=8,HyperOptSearch+ASHAScheduler/trainable_b29d8afc_117_L=2,N=1856,activation=sin,batch_size=160,lr=0.0220,lr_scheduler=ExponentialLR-0_95,num_points=1000000_2023-06-02_00-26-17",
117,1.0,66.07289910316467,387.17537938598633,389.1581245,0.0626636560643513,0.2003,66.11163306236267,True,,,1,c24fdcef,414059d33dcb49c6bc6d50fcc8414bf7,2023-06-02_00-28-22,1685654902,66.11163306236267,43442,ds28,192.168.3.128,66.11163306236267,0,1,0.0060193538665771,1,960,tanh,64,0.2003,ReduceLROnPlateau-0.5-2,1000000,"/net/110-33034-1913.cc.spbu.ru/home/st082196/cuda-helm/ray_results/ndims=8,HyperOptSearch+ASHAScheduler/trainable_c24fdcef_118_L=1,N=960,activation=tanh,batch_size=64,lr=0.2003,lr_scheduler=ReduceLROnPlateau-0_5-2,num_points=1000000_2023-06-02_00-27-16",
118,2.0,403.85999488830566,331.5301662683594,385.803001475,0.0631454934935285,0.118845,203.0933976173401,True,,,2,1b18bd56,414059d33dcb49c6bc6d50fcc8414bf7,2023-06-02_00-35-06,1685655306,403.8989431858063,43442,ds28,192.168.3.128,403.8989431858063,0,2,0.0060193538665771,1,896,sin,224,0.12510000000000002,ExponentialLR-0.95,10000000,"/net/110-33034-1913.cc.spbu.ru/home/st082196/cuda-helm/ray_results/ndims=8,HyperOptSearch+ASHAScheduler/trainable_1b18bd56_119_L=1,N=896,activation=sin,batch_size=224,lr=0.1251,lr_scheduler=ExponentialLR-0_95,num_points=10000000_2023-06-02_00-28-22",
