,epoch,elapsed_time,MSE_f_train,MSE_f,RMSE_u,lr,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,trial_id,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,warmup_time,config/L,config/N,config/activation,config/batch_size,config/lr,config/lr_scheduler,config/num_points,logdir
563,11.0,1.0603692531585691,1519.157553125,1506.5078,0.4978824789954201,5.987369392383786e-05,0.0731158256530761,True,,,11,4d2da2e5,1cee05df102f48cc9768004d3187ed1d,2023-05-25_06-45-35,1684986335,1.0632967948913574,49618,ds28,192.168.3.128,1.0632967948913574,0,11,0.0060784816741943,1,480,sigmoid,608,0.0001,ExponentialLR-0.95,10000,"/net/110-33034-1913.cc.spbu.ru/home/st082196/cuda-helm/ray_results/ndims=2,HyperOptSearch+ASHAScheduler/trainable_4d2da2e5_564_L=1,N=480,activation=sigmoid,batch_size=608,lr=0.0001,lr_scheduler=ExponentialLR-0_95,num_points=10000_2023-05-25_06-45-34"
564,20.0,1.0329375267028809,5.9284050598144535,12.867181640625,0.0641572948729339,0.0038,0.0432443618774414,True,,,20,7d897e78,1cee05df102f48cc9768004d3187ed1d,2023-05-25_06-45-36,1684986336,1.1801187992095947,49618,ds28,192.168.3.128,1.1801187992095947,0,20,0.0060784816741943,2,1440,sin,160,0.0038,ReduceLROnPlateau-0.1-10,1000,"/net/110-33034-1913.cc.spbu.ru/home/st082196/cuda-helm/ray_results/ndims=2,HyperOptSearch+ASHAScheduler/trainable_7d897e78_565_L=2,N=1440,activation=sin,batch_size=160,lr=0.0038,lr_scheduler=ReduceLROnPlateau-0_1-10,num_points=1000_2023-05-25_06-45-35"
565,1230.512,30.009395599365234,0.0002772257430478,0.0002523225843906,2.384217977306548e-05,1.0967254638671876e-08,1.109400987625122,True,,,1231,aaa715a5,1cee05df102f48cc9768004d3187ed1d,2023-05-25_06-46-07,1684986367,31.17374968528748,49618,ds28,192.168.3.128,31.17374968528748,0,1231,0.0060784816741943,2,800,sin,512,0.0115,ReduceLROnPlateau-0.5-2,1000,"/net/110-33034-1913.cc.spbu.ru/home/st082196/cuda-helm/ray_results/ndims=2,HyperOptSearch+ASHAScheduler/trainable_aaa715a5_566_L=2,N=800,activation=sin,batch_size=512,lr=0.0115,lr_scheduler=ReduceLROnPlateau-0_5-2,num_points=1000_2023-05-25_06-45-36"
566,32.0,1.0244402885437012,4.355748863220215,3.13133740234375,0.0104786190088296,0.0067,0.0247504711151123,True,,,32,7d782464,1cee05df102f48cc9768004d3187ed1d,2023-05-25_06-46-08,1684986368,1.124441146850586,49618,ds28,192.168.3.128,1.124441146850586,0,32,0.0060784816741943,2,352,tanh,320,0.0067,ReduceLROnPlateau-0.1-10,1000,"/net/110-33034-1913.cc.spbu.ru/home/st082196/cuda-helm/ray_results/ndims=2,HyperOptSearch+ASHAScheduler/trainable_7d782464_567_L=2,N=352,activation=tanh,batch_size=320,lr=0.0067,lr_scheduler=ReduceLROnPlateau-0_1-10,num_points=1000_2023-05-25_06-46-07"
567,29.0,1.005962371826172,1165.3985625,1101.26275,0.4254580195121341,0.0008,0.0196309089660644,True,,,29,ff5c28ac,1cee05df102f48cc9768004d3187ed1d,2023-05-25_06-46-09,1684986369,1.0070831775665283,49618,ds28,192.168.3.128,1.0070831775665283,0,29,0.0060784816741943,2,128,sin,352,0.0008,None,1000,"/net/110-33034-1913.cc.spbu.ru/home/st082196/cuda-helm/ray_results/ndims=2,HyperOptSearch+ASHAScheduler/trainable_ff5c28ac_568_L=2,N=128,activation=sin,batch_size=352,lr=0.0008,lr_scheduler=None,num_points=1000_2023-05-25_06-46-08"
568,67.0,4.043868064880371,0.0192765120267868,0.0175349140167236,0.0014452752546717,0.0556,0.049816608428955,True,,,67,650090ef,1cee05df102f48cc9768004d3187ed1d,2023-05-25_06-46-14,1684986374,4.457497835159302,49618,ds28,192.168.3.128,4.457497835159302,0,67,0.0060784816741943,1,1920,sin,96,0.055600000000000004,ReduceLROnPlateau-0.1-10,1000,"/net/110-33034-1913.cc.spbu.ru/home/st082196/cuda-helm/ray_results/ndims=2,HyperOptSearch+ASHAScheduler/trainable_650090ef_569_L=1,N=1920,activation=sin,batch_size=96,lr=0.0556,lr_scheduler=ReduceLROnPlateau-0_1-10,num_points=1000_2023-05-25_06-46-09"
569,40.0,1.0064568519592283,6.30403076171875,11.62161376953125,0.0125589797226132,0.0149,0.0133869647979736,True,,,40,cfc1f3b3,1cee05df102f48cc9768004d3187ed1d,2023-05-25_06-46-15,1684986375,1.0079965591430664,49618,ds28,192.168.3.128,1.0079965591430664,0,40,0.0060784816741943,3,224,atan,256,0.0149,ReduceLROnPlateau-0.1-10,100,"/net/110-33034-1913.cc.spbu.ru/home/st082196/cuda-helm/ray_results/ndims=2,HyperOptSearch+ASHAScheduler/trainable_cfc1f3b3_570_L=3,N=224,activation=atan,batch_size=256,lr=0.0149,lr_scheduler=ReduceLROnPlateau-0_1-10,num_points=100_2023-05-25_06-46-14"
570,541.0,16.01415705680847,0.0009713115543127,0.0008803711533546,7.351518024289681e-05,0.0029125,0.0208728313446044,True,,,541,297e42c4,1cee05df102f48cc9768004d3187ed1d,2023-05-25_06-46-31,1684986391,16.015964031219482,49618,ds28,192.168.3.128,16.015964031219482,0,541,0.0060784816741943,2,288,sin,384,0.0233,ReduceLROnPlateau-0.5-2,1000,"/net/110-33034-1913.cc.spbu.ru/home/st082196/cuda-helm/ray_results/ndims=2,HyperOptSearch+ASHAScheduler/trainable_297e42c4_571_L=2,N=288,activation=sin,batch_size=384,lr=0.0233,lr_scheduler=ReduceLROnPlateau-0_5-2,num_points=1000_2023-05-25_06-46-15"
571,31.0,1.0730366706848145,63.383791015625,53.11213671875,0.0838429439134837,0.003,0.144249677658081,True,,,31,d836c125,1cee05df102f48cc9768004d3187ed1d,2023-05-25_06-46-32,1684986392,1.074455738067627,49618,ds28,192.168.3.128,1.074455738067627,0,31,0.0060784816741943,2,160,sin,800,0.003,ReduceLROnPlateau-0.1-10,1000,"/net/110-33034-1913.cc.spbu.ru/home/st082196/cuda-helm/ray_results/ndims=2,HyperOptSearch+ASHAScheduler/trainable_d836c125_572_L=2,N=160,activation=sin,batch_size=800,lr=0.0030,lr_scheduler=ReduceLROnPlateau-0_1-10,num_points=1000_2023-05-25_06-46-31"
572,13.0,1.059795618057251,431.6187078125,298.4069,0.1893827511047815,0.0098,0.0724692344665527,True,,,13,0639a5e9,1cee05df102f48cc9768004d3187ed1d,2023-05-25_06-46-33,1684986393,1.1945765018463137,49618,ds28,192.168.3.128,1.1945765018463137,0,13,0.0060784816741943,2,928,ELU,2464,0.0098,ReduceLROnPlateau-0.1-10,10000,"/net/110-33034-1913.cc.spbu.ru/home/st082196/cuda-helm/ray_results/ndims=2,HyperOptSearch+ASHAScheduler/trainable_0639a5e9_573_L=2,N=928,activation=ELU,batch_size=2464,lr=0.0098,lr_scheduler=ReduceLROnPlateau-0_1-10,num_points=10000_2023-05-25_06-46-32"
